"city","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",1998,48,0.0501,0.06575,0.18585,0.1467571,0,299.2328571,299.3214286,295.4928571,301.4,297.4,57.1,80.02142857,0,16.86714286,2.014285714,299.5571429,278.6857143,303.6,295.2,29.8,"85"
"sj",1998,49,0.05675,0.06565,0.1561,0.05278571,23.78,298.3014286,298.2571429,295.1728571,300.4,296.5,115.77,83.02428571,22.35,16.58714286,1.885714286,298.6428571,278.9428571,302.4,295.2,48.2,"14"
"sj",1998,50,0.02435,0.04328,0.1705571,0.1730143,152.94,298.1428571,298.15,295.6957143,299.8,297.1,158.72,85.91142857,152.94,16.96571429,1.357142857,298.8142857,278.0142857,301.9,295,97.6,"73"
"sj",1998,51,-0.08216667,-0.091675,0.2399,0.1700571,16.76,299.0428571,299.1,295.0328571,300.9,297.6,10.2,78.66857143,16.76,16.25142857,1.971428571,299.0714286,278.5428571,304.1,295,18.9,"89"
"sj",1998,52,0.06056667,-0.13095,0.15715,0.0981875,0,299.2828571,299.4357143,295.3757143,301.4,298,12.8,78.41857143,0,16.56428571,2.128571429,298.9285714,279.0428571,303,295.2,29.7,"68"
"sj",1999,53,0.1459,0.0781,0.21726,0.2358,70.92,299.7271429,300.8428571,295.74,306.7,295.8,24.1,79.73,75.28,17.23428571,8.3,300.3714286,282.5,308,295.2,1.3,"59"
"sj",1999,1,0.0199,-0.0876,0.1887,0.1634167,47.42,298.7,298.8142857,295.0971429,300.7,297.3,17.72,80.59714286,45.39,16.45285714,2.428571429,298.5714286,278.4714286,301.9,295.2,16.2,"56"
"sj",1999,2,-0.1399,-0.03763333,0.1812667,0.1431714,0,298.4828571,298.55,294.12,300.1,297.4,12.7,76.95428571,0,15.49285714,1.671428571,298.0714286,278.7285714,301.3,293,20.6,"77"
"sj",1999,3,-0.0698,-0.03795,0.1808,0.1158429,49.42,297.8614286,297.9428571,294.4085714,300,296.1,20.62,81.31,47.16,15.76857143,2.2,297.9857143,279.8857143,303,294.1,27.2,"11"
"sj",1999,4,0.0535,-0.10875,0.1818429,0.1406143,0,297.4428571,297.6428571,293.7014286,299.1,295.8,40.75,79.67142857,0,15.07285714,1.771428571,297.8857143,279.4142857,301.9,294.1,8.6,"47"
"sj",1999,5,0.0172,0.05145,0.2175,0.1739286,0,297.0785714,296.7571429,290.9557143,299.3,294.5,14.9,70.19857143,0,12.74142857,2,297.1714286,278.6428571,300.8,292.4,18,"50"
"sj",1999,6,0.0669,0.0251,0.2283286,0.2092,0,296.6685714,296.7857143,290.5528571,298.9,295.3,20.7,68.64142857,0,12.36571429,1.914285714,296.4,280.3857143,300.8,290.8,2.9,"42"
"sj",1999,7,0.0263,0.0364,0.1718571,0.1876,16.65,297.2185714,297.4428571,292.9642857,299.4,295.5,18.64,76.24571429,18.66,14.22571429,2.571428571,297.3285714,280.5142857,302.4,292.4,24.8,"28"
"sj",1999,8,0.12905,0.086,0.1234714,0.1325,23.9,295.9385714,296.1142857,290.6342857,299.7,293.7,8.7,72.25142857,23.9,12.49285714,2.714285714,297.0428571,279.9,301.9,291.9,0,"37"
"sj",1999,9,-0.0509,0.03793333,0.1977167,0.1614667,0,297.5428571,297.6785714,293.3114286,299.7,295.3,8.3,77.42714286,0,14.73,2.785714286,298,280.4285714,302.4,294.1,40.1,"37"
"sj",1999,10,-0.071225,0.043425,0.1611167,0.1399571,0,297.8828571,298.0714286,292.4214286,299.7,296,12.4,71.69142857,0,13.93571429,2.485714286,297.9571429,280.5142857,302.4,293.6,0,"27"
"sj",1999,11,-0.10475,0.0402,0.2398857,0.2754429,5.5,297.5428571,297.8,293.0528571,300,295.8,4.1,74.80428571,5.5,14.24428571,3,298.2,280.3428571,304.1,293.6,8.4,"12"
"sj",1999,12,0.135,0.03233333,0.1545286,0.1830571,5.24,298.2228571,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.67142857,2.842857143,298.6714286,280.6714286,303.6,294.1,0,"15"
"sj",1999,13,0.0541,-0.0981,0.1572667,0.1370571,15.91,298.3085714,298.4142857,294.3771429,300.4,296.6,8.9,78.91,16.7,15.73285714,2.314285714,298.7428571,279.9,303.6,294.7,7.9,"22"
"sj",1999,14,0.02285,0.00075,0.2009429,0.1301571,18.76,297.9757143,298.0928571,293.2728571,300.7,295.7,16.2,75.38857143,18.76,14.74571429,2.585714286,298.6142857,279.0285714,302.4,294.1,30.8,"8"
"sj",1999,15,0.0341,0.0351,0.1027857,0.1094286,75.59,297.4814286,297.6428571,292.4057143,301,295.2,12.76,73.64142857,75.59,13.97428571,3.6,297.9,279.6714286,303,294.1,19.8,"15"
"sj",1999,16,0.0869,0.03965,0.1907857,0.1153857,0,299.1071429,299.4571429,294.5242857,301.4,296.7,2,75.39,0,15.86857143,3.2,299.9142857,280.4857143,305.2,295.8,9.2,"17"
"sj",1999,17,0.07295,0.02765,0.1945833,0.1375,10.2,299.0357143,299.15,294.2014286,300.7,297.2,5.35,74.79857143,4.76,15.56142857,2.728571429,299.6857143,280.3857143,304.7,294.7,4.1,"10"
"sj",1999,18,0.064,0.04806667,0.1721429,0.2427714,88.2,299.4314286,299.5,295.4157143,301.8,298,13.3,78.68285714,88.2,16.79571429,2.085714286,301.2285714,282.2142857,306.9,295.2,0.5,"9"
"sj",1999,19,0.0148,0.0578,0.0804,0.08112,46.5,299.0442857,299.1214286,294.5728571,301,297.2,14.28,76.30857143,44.7,15.96714286,1.971428571,299.9571429,280.6285714,305.8,294.7,73.1,"11"
"sj",1999,20,0.0569,-0.1001333,0.1944714,0.1691571,33.82,299.7757143,299.9357143,295.2685714,302.6,297,22.1,76.59857143,33.82,16.65142857,3.185714286,300.8285714,280.3285714,306.3,296.3,14.3,"20"
"sj",1999,21,0.10805,0.0738,0.1826429,0.1713286,15.26,300.0528571,300.1642857,296.2142857,302.4,298.6,18.64,79.71714286,15.26,17.63857143,2.214285714,301.3857143,279.7428571,305.8,297.4,8.2,"13"
"sj",1999,22,0.04023333,-0.0127,0.1208833,0.09056667,2.16,300.6042857,300.6714286,296.3,302.9,298.4,6.6,77.37142857,0.78,17.64428571,3.257142857,301.4142857,280.2571429,306.3,296.9,5.9,"11"
"sj",1999,23,0.0499,0.0499,0.07223333,0.08013333,100.35,300.0257143,299.9785714,296.2014286,302,298.3,24.8,80.75428571,100.35,17.85428571,2.5,300.9142857,280.5571429,306.9,295.8,56.8,"16"
"sj",1999,24,0.1045,0.06756667,0.1184833,0.09545,115.14,300.3514286,300.3785714,296.6214286,301.5,298.7,30.1,79.75,115.14,17.98285714,2.385714286,300.7,279.8428571,304.7,296.9,17.6,"11"
"sj",1999,25,-0.0066,0.01375,0.0755,0.13685,96.93,299.3671429,299.3142857,296.4157143,301.6,297.9,81.61,83.96142857,96.93,17.84428571,2.442857143,300.2142857,278.8857143,304.1,296.3,60.6,"7"
"sj",1999,26,0.1526333,0.063,0.1645714,0.1307143,17.32,300.1485714,300.1214286,296.7414286,302.4,298.3,25.74,81.25,17.32,18.05142857,2.342857143,301.4428571,278.3285714,304.7,298,5.4,"17"
"sj",1999,27,0.09746667,0.08616667,0.1838571,0.1788857,73.3,299.5042857,299.5357143,295.92,301.4,297.8,55.1,80.79857143,73.3,17.29571429,2.357142857,300.4,278.7285714,304.1,295.8,36.6,"14"
"sj",1999,28,0.0545,0.0351,0.1345667,0.09766,29.53,299.79,299.8357143,296.3942857,302.4,297.5,58.2,81.84714286,29.53,17.80428571,2.5,300.2714286,279.6714286,305.8,296.3,17.5,"13"
"sj",1999,29,0.1169,0.0494,0.2071143,0.1935286,96.36,299.85,299.8571429,296.9,301.9,298.5,66.52,83.91857143,96.36,18.32285714,2,299.7,278.4714286,304.1,294.7,56.2,"15"
"sj",1999,30,0.0101,0.089,0.24358,0.1783571,3.99,300.0642857,300.15,296.3785714,302.6,298,32.44,80.96857143,8.53,17.66,2.471428571,301.1,279.5285714,305.8,296.9,19.9,"30"
"sj",1999,31,-0.07305,0.020225,0.1632429,0.1692429,22.01,300.4985714,300.4857143,297.0471429,302.8,298.7,29.35,81.67285714,22.01,18.55714286,2.428571429,301.3714286,279.2714286,305.8,295.8,18.8,"25"
"sj",1999,32,0.07305,0.11395,0.2125714,0.1689143,44.23,299.6985714,300.0071429,296.7428571,300.6,298.4,61.7,82.64571429,44.23,18.21285714,1.842857143,301.0857143,279.3857143,304.7,296.9,26.7,"40"
"sj",1999,33,0.01015,0.0687,0.1973,0.1438857,31.78,300.3271429,300.2857143,296.8571429,302.4,298.9,46.2,81.38714286,31.78,18.39142857,2.028571429,301.3714286,279.3571429,304.7,298,10,"44"
"sj",1999,34,-0.01465,0.03655,0.1125571,0.1557833,133.65,300.2271429,300.2857143,296.86,302.8,298.7,61.8,82.64857143,131.17,18.36,2.357142857,300.8571429,279.8428571,306.9,296.9,78.5,"25"
"sj",1999,35,-0.038,-0.0331,0.2106571,0.1876,30.98,300.4585714,300.4357143,296.8957143,302.7,299.1,25.74,81.00285714,30.98,18.41,1.985714286,301.1857143,280.0285714,305.8,296.9,69.7,"21"
"sj",1999,36,0.087,0.06035,0.0897,0.0988,66.06,300.5842857,300.6214286,296.8014286,302.8,298.8,40.7,79.96571429,66.06,18.10571429,2.214285714,301.3,279.0428571,304.7,298,32.5,"48"
"sj",1999,37,-0.0121,0.067475,0.1585833,0.1250857,121.24,300.9614286,301.0214286,297.0457143,303.2,299.5,87.2,79.69714286,121.24,18.71,2.028571429,301.4142857,279.8428571,306.9,297.4,27.2,"56"
"sj",1999,38,0.08305,0.06535,0.1360286,0.1046286,44.44,300.5728571,300.6214286,296.7014286,302.8,299.1,30.4,79.39,44.44,18.21428571,2.157142857,300.7,279.6,305.2,297.4,31.3,"60"
"sj",1999,39,0.05016667,0.03946667,0.1699833,0.1612833,62.41,300.6442857,300.6357143,296.8242857,303.5,298.9,64.72,79.83714286,62.41,18.34571429,2.214285714,301.7142857,280.9571429,307.4,296.9,38.9,"45"
"sj",1999,40,0.1322,0.01383333,0.2102286,0.1405857,52.34,300.4971429,300.6,296.6571429,302.5,298.5,22.37,79.67428571,52.34,18.12,1.942857143,301,279.9857143,305.8,296.3,16.2,"55"
"sj",1999,41,-0.0864,0.12685,0.09071667,0.1094286,45.32,299.8271429,299.8357143,295.8714286,301.7,298.5,41.31,79.16,45.32,17.25714286,2.1,300.1714286,279.4428571,304.1,296.3,27.8,"32"
"sj",1999,42,0.0535,-0.0368,0.036,0.037475,171.59,300.0257143,300.0142857,296.82,301.2,298.7,40.8,82.65714286,171.59,18.31571429,1.857142857,299.7571429,278.0428571,304.1,296.9,71.5,"46"
"sj",1999,43,0.06666667,0.009325,0.1754833,0.07245714,65.9,299.6871429,300.0357143,297.13,301.9,298.7,138.1,85.37714286,67.94,18.74285714,2.185714286,301.0714286,279.3,305.2,296.3,10.6,"61"
"sj",1999,44,0.06275,0.1034,0.1734571,0.1658833,4.84,299.96,299.9357143,296.5314286,301.4,298,24.52,81.62857143,4.84,18.01428571,1.885714286,300.4428571,279.5428571,305.2,296.9,40.9,"42"
"sj",1999,45,0.1235,0.095575,0.08925,0.08956667,20.03,299.2757143,299.3785714,295.8714286,301,298,59.7,81.48857143,20.03,17.29857143,2.042857143,299.8857143,278.8571429,303.6,296.9,37.1,"37"
"sj",1999,46,-0.0454,0.0747,0.05148,0.03943333,83.66,298.9685714,299.0785714,296.33,301.1,298,61.43,85.40428571,83.66,17.81714286,1.814285714,299.7142857,278.8,303.6,295.8,62.1,"43"
"sj",1999,47,5e-04,0.0712,0.1077,0.08874,224.9,298.7328571,298.8785714,296.2857143,300.8,297.7,140.2,86.40571429,234.13,17.87,1.757142857,299.6,278.8142857,304.7,296.3,88.9,"34"
"sj",1999,48,0.1536,0.104775,0.1132333,0.09898571,2.11,298.7828571,299.2428571,294.7757143,301,296.8,8.7,78.68285714,2.11,16.20714286,3.257142857,299.1,281.35,304.7,294.1,13.2,"40"
"sj",1999,49,0.118,0.0881,0.2564667,0.2146,63.47,297.3328571,297.3,293.9742857,298.9,296.2,107.84,81.86428571,63.47,15.41571429,1.4,297.9285714,277.6142857,301.9,294.7,126,"25"
"sj",1999,50,0.10558,0.078075,0.1300286,0.07642857,0,297.4,297.3928571,292.1614286,298.7,296.3,8.78,72.65285714,0,13.73,1.814285714,297.9428571,277.8285714,301.3,293.6,7.6,"16"
"sj",1999,51,0.1088,0.12705,0.1088714,0.09908571,0,297.3828571,297.5142857,292.9642857,299.4,296.1,14.5,76.49714286,12.22,14.43714286,1.8,297.8428571,277.9,300.8,294.7,10.9,"16"
"sj",2000,52,-0.1336,-0.061225,0.1682,0.08631111,40.35,298.3671429,298.3071429,293.8871429,300.3,296.4,6.6,76.31714286,40.35,15.25714286,2.857142857,298.4714286,279.5571429,303,294.1,7.9,"5"
"sj",2000,1,0.20635,0.1613,0.1398833,0.09583333,81.73,298.1485714,298.1642857,294.3557143,299.9,296.5,32.3,79.60714286,81.73,15.72285714,1.9,298.1285714,278.3142857,301.9,294.7,28.6,"16"
"sj",2000,2,0.337,0.30785,0.2667833,0.1686286,45.19,297.4414286,297.5857143,293.1914286,299.1,296.1,47.1,77.34285714,45.19,14.61285714,2.057142857,298.1142857,278.1571429,301.3,294.7,51.1,"23"
"sj",2000,3,0.353,0.3073,0.3262714,0.2914286,0,296.5885714,296.4785714,290.8528571,299,293.2,14.7,71.94142857,0,12.61,1.842857143,296.6142857,277.8285714,300.2,293,17.7,"18"
"sj",2000,4,0.3419,0.228,0.32975,0.38142,0,296.1842857,296.3642857,289.8271429,299,292.6,0.7,67.76571429,0,11.96428571,3.1,295.8428571,279.8428571,301.3,290.8,2,"18"
"sj",2000,5,0.29455,0.2239,0.2389333,0.1607,0,297.6714286,297.8642857,292.7342857,299.8,295.8,2.02,74.06285714,0,14.21285714,2.242857143,298.1714286,280.4428571,303,293.6,14.1,"9"
"sj",2000,6,0.0675,0.1061,0.2147429,0.1499286,24.19,297.6757143,297.9,293.27,299.9,296.3,2.6,76.50285714,24.19,14.65285714,2.114285714,297.9285714,280.1285714,303,293.6,3,"7"
"sj",2000,7,0.1931667,0.17314,0.1632714,0.08688571,0,297.7457143,297.9785714,293.25,299.9,296,3.1,76.11714286,0,14.61857143,2.357142857,298.2,280.2857143,303,294.1,3.8,"7"
"sj",2000,8,0.20635,0.2075,0.1507571,0.1469167,7.67,297.0885714,297.2214286,292.1742857,298.9,295.3,13.41,74.06428571,7.67,13.67,1.985714286,297.7714286,279.3428571,301.3,293.6,3.8,"4"
"sj",2000,9,0.17025,0.1962,0.2178,0.1580429,98.45,296.5528571,296.6785714,292.1771429,298.9,294.5,14.91,75.72142857,98.45,13.58714286,2.471428571,297.5285714,279.8142857,302.4,293,15,"7"
"sj",2000,10,0.3779,0.22,0.16348,0.1562286,11.48,296.3057143,296.3571429,289.6428571,299.1,294.4,1.1,66.73571429,11.48,11.71571429,3.785714286,297,281.0285714,302.4,292.4,0,"2"
"sj",2000,11,0.2311,0.230875,0.1504286,0.0873,25.96,296.3157143,296.45,290.9985714,298.4,293.9,3.29,72.14285714,25.96,12.73857143,2.357142857,298.0714286,278.5571429,301.9,294.4,22.6,"8"
"sj",2000,12,0.2204,0.1969,0.2298571,0.1853,2.64,296.7442857,296.9071429,291.2257143,298.8,294.6,6.8,71.39,0,12.93,2.328571429,297.8,280.3857143,302.4,292.4,3.5,"3"
"sj",2000,13,0.2204,0.1460667,0.2269,0.2118429,2.09,296.3528571,296.6071429,290.81,299.3,293.6,5.14,71.35142857,0,12.63714286,4.071428571,297.4,280.7857143,301.9,291.6,3.1,"1"
"sj",2000,14,0.2050333,0.04636667,0.1806286,0.06418333,7.23,297.8171429,297.9642857,293.6328571,300.1,296,17.9,77.78571429,7.23,15.05857143,2.557142857,298.5857143,280.0571429,303.6,294.9,52.3,"1"
"sj",2000,15,0.07435,0.102575,0.1650857,0.1372286,0,297.7528571,297.9785714,293.1871429,299.9,293.9,5.3,76.73428571,0,14.65,3.542857143,298.9714286,280.3,303.6,293.6,6.3,"2"
"sj",2000,16,-0.287,0.0767,0.08985,0.07655714,0,297.6228571,297.7857143,292.83,299.8,296.2,14.9,74.75428571,0,14.53,2.228571429,298.8,279.7142857,303,293.6,18.6,"3"
"sj",2000,17,0.1544,0.13275,0.2154143,0.1837429,82.06,298.3428571,298.5857143,294.2542857,300.6,296.3,16.4,78.24428571,82.06,15.62285714,3.2,299.9285714,281.4142857,305.2,294.7,1.3,"3"
"sj",2000,18,0.1302,0.1127,0.1250143,0.1334571,6.13,298.6485714,298.7214286,294.1385714,300.4,297,3.4,76.21428571,6.13,15.48,2.442857143,300.1428571,280.8,305.2,294.7,3.6,"2"
"sj",2000,19,0.0137,0.09815,0.1490857,0.1343857,21.53,298.32,298.4428571,294.2642857,300.4,296.6,16.35,78.33714286,21.53,15.63857143,2.771428571,299.6428571,279.9142857,303.6,295.2,7.7,"0"
"sj",2000,20,0.0865,0.08775,0.1752833,0.1601286,68.14,298.7714286,298.9642857,294.6042857,301,297,10.06,77.71285714,68.14,15.91857143,2.642857143,299.6,280.1285714,305.2,295.3,83.3,"0"
"sj",2000,21,0.1882,0.1144,0.1839857,0.1126714,41.78,298.7785714,299.1428571,294.8657143,301.2,297,13.8,79.19714286,39.45,16.23714286,2.914285714,299.8142857,280.0714286,304.1,295.8,0.3,"2"
"sj",2000,22,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.2271429,301.7,297.3,17.1,78.53714286,48.51,16.58714286,2.428571429,300.5571429,279.8428571,305.2,296.3,25.6,"25"
"sj",2000,23,0.1459,0.138175,0.1687286,0.1188429,46.02,299.6242857,299.4214286,295.6671429,301.7,297.7,10.95,79.05142857,46.02,17.03428571,2.457142857,300.8571429,279.4428571,304.7,296.3,21.4,"0"
"sj",2000,24,0.1097,0.0902,0.2046833,0.1969143,46.38,299.7857143,299.8642857,295.1357143,301.9,297.9,21.3,75.74857143,46.38,16.45428571,2.357142857,300.9857143,279.4428571,305.8,296.3,26.2,"6"
"sj",2000,25,0.1161,0.1623333,0.2898,0.2273286,45.96,299.3242857,299.5785714,295.94,301.7,297.5,30.64,80.84571429,45.96,17.28857143,2.528571429,300.4285714,278.8428571,304.1,296.9,24.7,"3"
"sj",2000,26,0.11045,0.1341,0.1740429,0.1527333,33.94,299.6071429,299.6357143,295.2,301.4,297.7,19.02,77.61714286,33.94,16.70571429,2.157142857,300.05,279.6142857,304.7,296.3,31.5,"6"
"sj",2000,27,0.0812,0.07275,0.1071,0.06248333,9.01,300.1185714,300.2142857,295.8714286,301.8,298.6,12.7,77.68142857,7.95,17.23857143,2.285714286,300.9714286,278.5571429,304.1,297.4,49.5,"2"
"sj",2000,28,0.17185,0.17685,0.2847857,0.2321714,5.81,300.0257143,300.25,295.8757143,301.9,298.4,16.7,78.12571429,5.81,17.24571429,2.285714286,301.2428571,279.3428571,305.2,297.4,3.5,"3"
"sj",2000,29,0.2077857,0.18965,0.2902,0.2455143,9.53,300.1642857,300.3357143,296.0785714,302.6,297.9,23.18,78.60428571,9.53,17.46285714,2.9,301.5285714,279.5142857,305.8,296.3,22.7,"2"
"sj",2000,30,0.1667,0.3276,0.2619143,0.2646429,0,299.9085714,300.0928571,295.9614286,301.9,298.2,5.76,79.00857143,0,17.33285714,2.357142857,301.3285714,279.5,305.8,296.9,7.9,"89"
"sj",2000,31,0.13025,0.1474,0.12684,0.1106,32.67,300.0342857,300.1214286,296.4114286,302.1,298,33.7,80.75142857,32.67,17.84571429,2.328571429,301.2142857,279.5571429,306.3,295.8,32.7,"5"
"sj",2000,32,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.9242857,300.0785714,296.5642857,302,298.1,60.66,82.23571429,60.71,18.01857143,2.514285714,301.2714286,279.8285714,305.8,295.8,37.2,"2"
"sj",2000,33,0.17645,0.1304,0.1986143,0.2054571,61.55,300.5285714,300.5571429,296.6357143,302.8,298.6,27.72,79.50714286,59.44,18.06714286,2.2,301.6142857,279.4428571,305.8,296.9,26.9,"9"
"sj",2000,34,0.2156667,0.0546,0.1988667,0.1828714,27.4,300.4685714,300.7,296.5985714,303.2,298.5,29.66,79.55857143,27.4,18.03857143,2.828571429,301.7285714,279.6,305.8,296.9,13.7,"2"
"sj",2000,35,0.3371,0.2435,0.2776,0.1937857,164.26,299.96,300.0928571,296.7357143,302.3,298.4,87.78,82.67571429,164.26,18.23142857,2.3,300.1857143,279.4428571,304.1,294.7,156.6,"4"
"sj",2000,36,0.1591,0.0836,0.2533667,0.21125,26.9,300.5171429,300.5428571,296.8914286,302.8,298,22,80.67857143,26.9,18.40428571,2.714285714,300.9857143,279.2714286,304.7,296.9,16.8,"8"
"sj",2000,37,0.0577,0.1507,0.2971857,0.2543429,30.52,300.7942857,300.8857143,296.8114286,302.7,299.1,18.79,78.94857143,30.52,18.31428571,2.285714286,301.3,279.9857143,306.3,295.8,9.3,"6"
"sj",2000,38,0.1961,0.1446667,0.17028,0.20995,50.88,300.5771429,300.7785714,296.6842857,303.1,297.8,27.9,79.58428571,50.88,18.18,2.471428571,300.7571429,279.7,305.5,296.9,18.5,"3"
"sj",2000,39,-0.03006667,0.1337,0.10358,0.1369667,43.91,300.1014286,299.9214286,296.5971429,301.3,298.8,42.8,81.69428571,42.65,18.08571429,1.728571429,300.5285714,279.0428571,304.1,296.9,30.6,"11"
"sj",2000,40,0.253975,0.16295,0.3692714,0.2687429,126.67,300.2028571,300.2714286,296.9742857,302.1,298.8,35.3,82.58571429,126.67,18.49142857,2.371428571,300.7714286,278.8857143,305.8,296.9,16.1,"14"
"sj",2000,41,0.38,0.26065,0.3931286,0.27105,8.57,300.2714286,300.2357143,295.7371429,302.7,298.1,15.4,76.37142857,8.57,17.13142857,3.414285714,300.8,280.3857143,305.8,296.9,20.1,"9"
"sj",2000,42,0.1591,0.0895,0.2096857,0.08204286,37.34,300.4185714,300.4214286,296.2671429,302.6,298.3,11.22,78.18142857,37.34,17.70428571,3.785714286,301.0571429,280.1857143,306.3,296.9,21.8,"20"
"sj",2000,43,0.1686857,0.2298,0.14888,0.091525,62.57,300.0185714,299.9714286,295.7257143,302.6,298.1,15.3,77.44285714,62.57,17.11714286,3.457142857,300.1428571,279.5285714,304.1,296.3,26.7,"9"
"sj",2000,44,0.19015,0.168,0.1864333,0.1104333,80.61,300.2614286,300.2357143,296.5,302,298.4,20.3,80.09571429,80.61,17.99428571,2.9,300.5428571,279.3714286,305.2,296.3,98.5,"20"
"sj",2000,45,0.1105667,0.0267,0.1561,0.04188571,77.9,299.0614286,299.0857143,293.6385714,301.9,295.9,28.8,72.68428571,77.9,15.25857143,3.628571429,298.8714286,279.4142857,303.6,294.7,44.9,"28"
"sj",2000,46,-0.0139,0.012,0.1572,0.06461429,6.3,299.1871429,299.2071429,293.4485714,301.7,295.9,2.1,70.97714286,6.3,14.99142857,4.1,299.3285714,278.5428571,303,295.2,31,"38"
"sj",2000,47,0.0545,0.02445,0.2099,0.09903333,0,299.92,299.8571429,294.66,301.6,297.5,7.18,72.92571429,0,16.03714286,2.714285714,299.8714286,279.7857143,303.6,295.8,14.7,"30"
"sj",2000,48,-0.0411,0.13648,0.1959,0.1356667,11.07,299.6185714,299.6357143,295.3885714,301.2,298,24.8,77.64857143,11.07,16.75428571,2.357142857,299.3,279,302.4,295.8,30,"30"
"sj",2000,49,0.11875,0.0806,0.1176333,0.04611667,19.69,299.7028571,299.7285714,295.4028571,301.5,297.9,6.8,77.35714286,18.78,16.77142857,2.357142857,299.8142857,279.3714286,304.1,295.8,79,"23"
"sj",2000,50,0.0044,0.08713333,0.0446,-0.02248571,0,299.27,299.3785714,293.8814286,299.8,297.5,3.99,72.26142857,0,15.25285714,2.528571429,298.9142857,280.2142857,304.1,294.7,7.1,"16"
"sj",2000,51,0.00174,0.04675,0.0446,-0.06345714,0,298.5814286,298.4357143,294.1328571,300.4,296.7,37.39,76.72285714,0,15.46285714,1.714285714,298.3857143,277.6857143,301.9,294.7,63.2,"22"
"sj",2001,1,0.004833333,0.006633333,0.1634857,0.2024143,0,298.4771429,298.4428571,294.0342857,301.2,295.6,1.3,76.50571429,0,15.44428571,3.285714286,298.1285714,280.6857143,303,293.6,1.9,"28"
"sj",2001,2,0.09436667,0.0958,0.2041,0.1646833,49.81,298.6185714,298.7857143,293.6871429,300.9,296.3,1,74.33571429,49.81,15.07857143,3.314285714,298.3142857,280.5857143,303.6,294.1,10.5,"14"
"sj",2001,3,-0.03396667,0.02165,0.18585,0.1796857,0,297.8285714,297.9928571,292.4057143,300.7,295.5,0.2,71.94142857,0,13.92142857,3.414285714,298.0714286,280.4857143,303.6,292.4,4.8,"17"
"sj",2001,4,0.0411,0.0514,0.2184714,0.2287714,0,298.0171429,298.2,293.3585714,299.9,296.6,10.24,75.38,0,14.73285714,2.442857143,297.9571429,279.8714286,301.9,294.1,31.5,"20"
"sj",2001,5,0.00915,0.041225,0.2434714,0.2032571,23.78,297.9728571,298.1571429,294.1385714,300.7,295.5,32.36,79.27,23.78,15.37857143,2.742857143,298.2428571,279.8142857,303.6,294.1,21.6,"17"
"sj",2001,6,0.0725,0.0788,0.1645,0.1619714,10.73,297.8771429,297.9857143,292.9814286,299.7,296.1,8.3,74.6,10.73,14.40857143,2.114285714,298,279.8285714,302.4,294.1,8.5,"10"
"sj",2001,7,-0.04485,0.0056,0.1603,0.1674286,0,297.9342857,298.1571429,293.3771429,299.9,296.3,22.28,75.85142857,0,14.75428571,2.342857143,298.3428571,279.8857143,302.4,294.1,4.8,"13"
"sj",2001,8,0.2170333,0.1452333,0.2280714,0.2104571,0,297.8171429,298.0428571,292.6685714,299.7,296.7,3.02,73.07285714,0,14.09857143,2.142857143,297.7571429,280,301.9,292.4,17.6,"20"
"sj",2001,9,0.4462667,0.3123,0.3375,0.2732833,0,297.1528571,297.2357143,292.8157143,299,295.5,25.89,76.90714286,0,14.26571429,2.014285714,297.8142857,278.2428571,301.3,294.7,53.1,"9"
"sj",2001,10,0.2485,0.25445,0.2764286,0.2567143,6.84,297.1342857,297.3571429,292.0557143,300.7,294.4,0.5,73.38714286,6.84,13.51285714,3.142857143,297.7,280.4571429,304.1,292.4,0,"18"
"sj",2001,11,0.4229,0.4229,0.2674167,0.1967143,0,298.5585714,298.8857143,294.0271429,301.3,295.9,10.5,76.24714286,0,15.38714286,3.628571429,299.7,279.9142857,304.7,295.2,2.1,"9"
